model_name,audio_path,audio_filename,source_audio_path,source_audio_filename,augmentation,duration_sec,duration_bucket,reference_original,reference_normalized,hypothesis_raw,hypothesis_normalized,is_correct,wer,cer,rtf,inference_time_sec,gpu_memory_peak_mb
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\speed_1.05\test_00009.wav,test_00009.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00009.wav,test_00009.wav,speed_1.05,25.625,long,краеугольным камнем любых алгоритмов машинного обучения является прежде всего обобщающая способность когда мы обучаем некоторую модель у нас есть обучающая выборка у нас есть функция ошибки и наша задача сводится в общем то к оптимизационной задаче мы минимизируем функцию ошибки по параметрам нашей модели на обучающей выборке но на самом деле хотим то мы не этого мы не обучающую ошибку хотим минимизировать,краеугольным камнем любых алгоритмов машинного обучения является прежде всего обобщающая способность когда мы обучаем некоторую модель у нас есть обучающая выборка у нас есть функция ошибки и наша задача сводится в общем то к оптимизационной задаче мы минимизируем функцию ошибки по параметрам нашей модели на обучающей выборке но на самом деле хотим то мы не этого мы не обучающую ошибку хотим минимизировать,"Краеугольным камнем у любых алгоритмов машинного обучения является, прежде всего, обобщающая способность. Когда мы обучаем некоторую модель, у нас есть обучающая выборка, у нас есть функция ошибки, и наша задача сводится в общем-то к оптимизационной задаче. Мы минимизируем функцию ошибки по параметрам нашей модели на обучающей выборке. Но на самом деле хотим-то мы не этого, мы не обучающую ошибку хотим минимизировать.",краеугольным камнем у любых алгоритмов машинного обучения является прежде всего обобщающая способность когда мы обучаем некоторую модель у нас есть обучающая выборка у нас есть функция ошибки и наша задача сводится в общем то к оптимизационной задаче мы минимизируем функцию ошибки по параметрам нашей модели на обучающей выборке но на самом деле хотим то мы не этого мы не обучающую ошибку хотим минимизировать,False,0.0161,0.0049,0.042,1.0757,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\gain_-6db\test_00009.wav,test_00009.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00009.wav,test_00009.wav,gain_-6db,26.906,long,краеугольным камнем любых алгоритмов машинного обучения является прежде всего обобщающая способность когда мы обучаем некоторую модель у нас есть обучающая выборка у нас есть функция ошибки и наша задача сводится в общем то к оптимизационной задаче мы минимизируем функцию ошибки по параметрам нашей модели на обучающей выборке но на самом деле хотим то мы не этого мы не обучающую ошибку хотим минимизировать,краеугольным камнем любых алгоритмов машинного обучения является прежде всего обобщающая способность когда мы обучаем некоторую модель у нас есть обучающая выборка у нас есть функция ошибки и наша задача сводится в общем то к оптимизационной задаче мы минимизируем функцию ошибки по параметрам нашей модели на обучающей выборке но на самом деле хотим то мы не этого мы не обучающую ошибку хотим минимизировать,"Краеугольным камнем у любых алгоритмов машинного обучения является, прежде всего, обобщающая способность. Когда мы обучаем некоторую модель, у нас есть обучающая выборка, у нас есть функция ошибки, и наша задача сводится в общем-то к оптимизационной задаче. Мы минимизируем функцию ошибки по параметрам нашей модели на обучающей выборке. Но на самом деле хотим-то мы не этого, мы не обучающую ошибку хотим минимизировать.",краеугольным камнем у любых алгоритмов машинного обучения является прежде всего обобщающая способность когда мы обучаем некоторую модель у нас есть обучающая выборка у нас есть функция ошибки и наша задача сводится в общем то к оптимизационной задаче мы минимизируем функцию ошибки по параметрам нашей модели на обучающей выборке но на самом деле хотим то мы не этого мы не обучающую ошибку хотим минимизировать,False,0.0161,0.0049,0.0396,1.0652,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\lowpass_4000\test_00009.wav,test_00009.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00009.wav,test_00009.wav,lowpass_4000,26.906,long,краеугольным камнем любых алгоритмов машинного обучения является прежде всего обобщающая способность когда мы обучаем некоторую модель у нас есть обучающая выборка у нас есть функция ошибки и наша задача сводится в общем то к оптимизационной задаче мы минимизируем функцию ошибки по параметрам нашей модели на обучающей выборке но на самом деле хотим то мы не этого мы не обучающую ошибку хотим минимизировать,краеугольным камнем любых алгоритмов машинного обучения является прежде всего обобщающая способность когда мы обучаем некоторую модель у нас есть обучающая выборка у нас есть функция ошибки и наша задача сводится в общем то к оптимизационной задаче мы минимизируем функцию ошибки по параметрам нашей модели на обучающей выборке но на самом деле хотим то мы не этого мы не обучающую ошибку хотим минимизировать,"Краеугольным камнем у любых алгоритмов машинного обучения является, прежде всего, обобщающая способность. Когда мы обучаем некоторую модель, у нас есть обучающая выборка, у нас есть функция ошибки, и наша задача сводится в общем-то к оптимизационной задаче. Мы минимизируем функцию ошибки по параметрам нашей модели на обучающей выборке. Но на самом деле хотим-то мы не этого, мы не обучающую ошибку хотим минимизировать.",краеугольным камнем у любых алгоритмов машинного обучения является прежде всего обобщающая способность когда мы обучаем некоторую модель у нас есть обучающая выборка у нас есть функция ошибки и наша задача сводится в общем то к оптимизационной задаче мы минимизируем функцию ошибки по параметрам нашей модели на обучающей выборке но на самом деле хотим то мы не этого мы не обучающую ошибку хотим минимизировать,False,0.0161,0.0049,0.0405,1.09,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00010.wav,test_00010.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00010.wav,test_00010.wav,clean,16.159,long,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,"И, мне кажется, абсолютно все замечали, что детские крики раздражают, и ты на них обращаешь внимание намного сильнее, чем какие-то низкие частоты. Здесь кажется, что, наверное, из этого следует, что высокие частоты мы слышим и распознаём лучше, чем, например, низкие.",и мне кажется абсолютно все замечали что детские крики раздражают и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется что наверное из этого следует что высокие частоты мы слышим и распознаём лучше чем например низкие,False,0.0889,0.0524,0.0435,0.7025,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\noise_20db\test_00010.wav,test_00010.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00010.wav,test_00010.wav,noise_20db,16.159,long,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,"И мне кажется, абсолютно все замечали, что детские крики раздражают, и ты на них обращаешь внимание намного сильнее, чем какие-то низкие частоты. Здесь кажется, что, наверное, из этого следует, что высокие частоты мы слышим и распознаём лучше, чем, например, низкие.",и мне кажется абсолютно все замечали что детские крики раздражают и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется что наверное из этого следует что высокие частоты мы слышим и распознаём лучше чем например низкие,False,0.0889,0.0524,0.0412,0.6653,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\noise_10db\test_00010.wav,test_00010.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00010.wav,test_00010.wav,noise_10db,16.159,long,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,"И, мне кажется, абсолютно все замечали, что детские крики раздражают, и ты на них обращаешь внимание намного сильнее, чем какие-то низкие частоты. Здесь кажется, что, наверное, из этого следует, что высокие частоты мы слышим и распознаём лучше, чем, например, низкие.",и мне кажется абсолютно все замечали что детские крики раздражают и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется что наверное из этого следует что высокие частоты мы слышим и распознаём лучше чем например низкие,False,0.0889,0.0524,0.0418,0.6762,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\speed_0.95\test_00010.wav,test_00010.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00010.wav,test_00010.wav,speed_0.95,17.009,long,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,"И мне кажется, абсолютно все замечали, что детские крики раздражают, и ты на них обращаешь внимание намного сильнее, чем какие-то низкие частоты. Здесь кажется, что, наверное, из этого следует, что высокие частоты мы слышим и распознаём лучше, чем, например, низкие.",и мне кажется абсолютно все замечали что детские крики раздражают и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется что наверное из этого следует что высокие частоты мы слышим и распознаём лучше чем например низкие,False,0.0889,0.0524,0.0388,0.6597,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\speed_1.05\test_00010.wav,test_00010.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00010.wav,test_00010.wav,speed_1.05,15.389,long,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,"И мне кажется, абсолютно все замечали, что детские крики раздражают, и ты на них обращаешь внимание намного сильнее, чем какие-то низкие частоты. Здесь кажется, что, наверное, из этого следует, что высокие частоты мы слышим и распознаём лучше, чем, например, низкие.",и мне кажется абсолютно все замечали что детские крики раздражают и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется что наверное из этого следует что высокие частоты мы слышим и распознаём лучше чем например низкие,False,0.0889,0.0524,0.0425,0.6548,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\gain_-6db\test_00010.wav,test_00010.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00010.wav,test_00010.wav,gain_-6db,16.159,long,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,"И мне кажется, абсолютно все замечали, что детские крики раздражают, и ты на них обращаешь внимание намного сильнее, чем какие-то низкие частоты. Здесь кажется, что, наверное, из этого следует, что высокие частоты мы слышим и распознаем лучше, чем, например, низкие.",и мне кажется абсолютно все замечали что детские крики раздражают и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется что наверное из этого следует что высокие частоты мы слышим и распознаем лучше чем например низкие,False,0.1111,0.0562,0.0406,0.6567,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\lowpass_4000\test_00010.wav,test_00010.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00010.wav,test_00010.wav,lowpass_4000,16.159,long,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаём лучше чем например низкие,"И мне кажется, абсолютно все замечали, что детские крики раздражают, и ты на них обращаешь внимание намного сильнее, чем какие-то низкие частоты. Здесь кажется, что, наверное, из этого следует, что высокие частоты мы слышим и распознаём лучше, чем, например, низкие.",и мне кажется абсолютно все замечали что детские крики раздражают и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется что наверное из этого следует что высокие частоты мы слышим и распознаём лучше чем например низкие,False,0.0889,0.0524,0.0407,0.6582,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00011.wav,test_00011.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00011.wav,test_00011.wav,clean,21.948,long,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,"Практически, не знаю насколько это булшитно прозвучит, скорее бизнесовый ориентированный пайплайн, который сырые технические данные превращает в информацию для принятия решений каких-то там оперативных здесь и сейчас, возможно, или там в будущем. Да, технический бизнесовый инструмент, который позволяет тебе управлять своей системой и позволяет тебе понимать, а что же происходит внутри нее.",практически не знаю насколько это булшитно прозвучит скорее бизнесовый ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будущем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри нее,False,0.0943,0.0315,0.0405,0.8898,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\noise_20db\test_00011.wav,test_00011.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00011.wav,test_00011.wav,noise_20db,21.948,long,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,"практически, не знаю насколько это булшитно прозвучит, скорее бизнесовый ориентированный пайплайн, который сырые технические данные превращает в информацию для принятия решений каких-то там оперативных здесь, сейчас, возможно, или там в будущем. Да, технический бизнесовый инструмент, который позволяет тебе управлять своей системой и позволяет тебе понимать, а что же происходит внутри нее.",практически не знаю насколько это булшитно прозвучит скорее бизнесовый ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь сейчас возможно или там в будущем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри нее,False,0.1132,0.0367,0.0401,0.879,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\noise_10db\test_00011.wav,test_00011.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00011.wav,test_00011.wav,noise_10db,21.948,long,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,"Технически бизнесовый инструмент, который позволяет тебе управлять своей системой и позволяет тебе понимать, а что же происходит внутри нее.",технически бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри нее,False,0.6792,0.643,0.0172,0.3784,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\speed_0.95\test_00011.wav,test_00011.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00011.wav,test_00011.wav,speed_0.95,23.104,long,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,"практически, не знаю, насколько это булшитно прозвучит, скорее бизнесовый ориентированный пейплайн, который сырые технические данные превращает в информацию для принятия решений каких-то там оперативных, здесь, сейчас, возможно, или там, в будущем. Да, технический бизнесовый инструмент, который позволяет тебе управлять своей системой, позволяет тебе понимать, а что же происходит внутри нее.",практически не знаю насколько это булшитно прозвучит скорее бизнесовый ориентированный пейплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь сейчас возможно или там в будущем да технический бизнесовый инструмент который позволяет тебе управлять своей системой позволяет тебе понимать а что же происходит внутри нее,False,0.1509,0.0446,0.0392,0.9055,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\speed_1.05\test_00011.wav,test_00011.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00011.wav,test_00011.wav,speed_1.05,20.903,long,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,"практически, не знаю, насколько это булшитно прозвучит, скорее бизнесовый ориентированный pipeline, который сырые технические данные превращает в информацию для принятия решений каких-то там оперативных здесь и сейчас, возможно, или там в будущем. Да, технический бизнесовый инструмент, который позволяет тебе управлять своей системой, позволяет тебе понимать, а что же происходит внутри нее.",практически не знаю насколько это булшитно прозвучит скорее бизнесовый ориентированный pipeline который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будущем да технический бизнесовый инструмент который позволяет тебе управлять своей системой позволяет тебе понимать а что же происходит внутри нее,False,0.1321,0.0577,0.0413,0.8632,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\gain_-6db\test_00011.wav,test_00011.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00011.wav,test_00011.wav,gain_-6db,21.948,long,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,"практически, не знаю, насколько это булшитно прозвучит, скорее бизнесовый ориентированный пайплайн, который сырые технические данные превращает в информацию для принятия решений каких-то там оперативных здесь и сейчас, возможно, или там в будущем. Да, технически бизнесовый инструмент, который позволяет тебе управлять своей системой и позволяет тебе понимать, а что же происходит внутри нее.",практически не знаю насколько это булшитно прозвучит скорее бизнесовый ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будущем да технически бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри нее,False,0.1132,0.0341,0.0405,0.8896,0.0
whisper-medium-int8_beam5,C:\Users\dex\Desktop\repos\tts\results\quick_aug\augmented_audio\lowpass_4000\test_00011.wav,test_00011.wav,C:\Users\dex\Desktop\repos\tts\data\processed\test\test_00011.wav,test_00011.wav,lowpass_4000,21.948,long,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри неё,"Практически, не знаю, насколько это бушитно прозвучит, скорее бизнесовый ориентированный пейплайн, который сырые технические данные превращает в информацию для принятия решений каких-то там оперативных здесь и сейчас, возможно, или там в будущем. Да, технический бизнесовый инструмент, который позволяет тебе управлять своей системой, позволяет тебе понимать, а что же происходит внутри нее.",практически не знаю насколько это бушитно прозвучит скорее бизнесовый ориентированный пейплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будущем да технический бизнесовый инструмент который позволяет тебе управлять своей системой позволяет тебе понимать а что же происходит внутри нее,False,0.1321,0.042,0.0406,0.8906,0.0
